Month Landed,Port of Landing,Port NUTS 2 area,Port Nationality,Vessel Nationality,Length Group,Species,Species Group,Live weight (tonnes),Landed weight (tonnes),Value(£000s)
1,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Squid,Shellfish,0.4082,0.4082,849.55
1,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Turbot,Demersal,0.089,0.0822,408.4
1,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Whiting,Demersal,2.1505,2.1322,1544.26
1,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Witch,Demersal,0.017,0.016,0
1,Boddam,North Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,0.354,0.354,1210.71
1,Boddam,North Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.0246,0.0246,473.56
1,Bognor Regis,"Surrey, East and West Sussex",England,UK,10m&Under,Lobsters,Shellfish,0.033,0.033,495
1,Bonagee/Culdaff,Foreign,Ireland,UK,Over10m,Crabs,Shellfish,7.999,7.999,22142.35
1,Bonagee/Culdaff,Foreign,Ireland,UK,Over10m,Lobsters,Shellfish,0.0012,0.0012,19.24
1,Bonagee/Culdaff,Foreign,Ireland,UK,Over10m,Whelks,Shellfish,0.12,0.12,124.02
1,Boston,Lincolnshire,England,UK,Over10m,Cod,Demersal,0.4223,0.39,849.3
1,Boston,Lincolnshire,England,UK,Over10m,Shrimps and Prawns,Shellfish,5.4067,5.4067,29059.5
1,Boulogne,Foreign,France,UK,Over10m,Bass,Demersal,0.196,0.196,2234.68
1,Boulogne,Foreign,France,UK,Over10m,Bream,Demersal,3.2893,3.2893,5700.85
1,Boulogne,Foreign,France,UK,Over10m,Brill,Demersal,0.1742,0.16,954.05
1,Boulogne,Foreign,France,UK,Over10m,Cod,Demersal,1.125,0.962,915.9
1,Boulogne,Foreign,France,UK,Over10m,Cuttlefish,Shellfish,0.356,0.356,236.59
1,Boulogne,Foreign,France,UK,Over10m,Dogfish,Demersal,1.047,1.047,471.06
1,Boulogne,Foreign,France,UK,Over10m,Gurnard,Demersal,27.4706,27.4706,56407.88
1,Boulogne,Foreign,France,UK,Over10m,Herring,Pelagic,0.4718,0.4718,147.72
1,Boulogne,Foreign,France,UK,Over10m,Horse Mackerel,Pelagic,7.2735,7.2735,5281.25
1,Boulogne,Foreign,France,UK,Over10m,Lemon Sole,Demersal,0.2449,0.24,482.78
1,Boulogne,Foreign,France,UK,Over10m,Mackerel,Pelagic,4.397,4.397,6095.68
1,Boulogne,Foreign,France,UK,Over10m,Monks or Anglers,Demersal,0.0444,0.0374,167.83
1,Boulogne,Foreign,France,UK,Over10m,Mullet,Demersal,21.6034,21.6034,89104.81
1,Boulogne,Foreign,France,UK,Over10m,Other Demersal,Demersal,24.2563,24.1289,14089.36
1,Boulogne,Foreign,France,UK,Over10m,Plaice,Demersal,7.7005,7.6653,8828.42
1,Boulogne,Foreign,France,UK,Over10m,Pollack (Lythe),Demersal,0.0172,0.0172,91.24
1,Boulogne,Foreign,France,UK,Over10m,Saithe,Demersal,0.0497,0.045,0
1,Boulogne,Foreign,France,UK,Over10m,Sardines,Pelagic,0.019,0.019,81.7
1,Boulogne,Foreign,France,UK,Over10m,Skates and Rays,Demersal,3.9267,3.9146,9183.25
1,Boulogne,Foreign,France,UK,Over10m,Sole,Demersal,0.0324,0.0311,292.42
1,Boulogne,Foreign,France,UK,Over10m,Squid,Shellfish,58.9792,58.9792,131635.19
1,Boulogne,Foreign,France,UK,Over10m,Turbot,Demersal,0.1942,0.1796,1797.45
1,Boulogne,Foreign,France,UK,Over10m,Whiting,Demersal,42.7612,41.859,29359.84
1,Bowmore,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,1.541,1.541,3994.24
1,Bowmore,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.003,0.003,57.75
1,Bracadale,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.1495,0.1495,431.25
1,Bracadale,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.0353,0.0353,654.1
1,Bracadale,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.2228,0.2228,2507.92
1,Bracadale,Highlands and Islands,Scotland,UK,10m&Under,Shrimps and Prawns,Shellfish,0.0368,0.0368,831.8
1,Brancaster Staithe,East Anglia,England,UK,10m&Under,Shrimps and Prawns,Shellfish,0.2725,0.2725,550
1,Brancaster Staithe,East Anglia,England,UK,Over10m,Shrimps and Prawns,Shellfish,2.6437,2.6437,10155.47
1,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Bass,Demersal,0.004,0.004,28
1,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Brill,Demersal,0.0084,0.0084,26.68
1,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Cod,Demersal,0.0549,0.4034,713.64
1,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Crabs,Shellfish,3.841,3.841,5385.35
1,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Lobsters,Shellfish,2.2983,2.2983,49873.38
1,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Other Demersal,Demersal,0.0006,0.0006,0.9
1,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Skates and Rays,Demersal,0.0124,0.0345,50.74
1,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Sole,Demersal,0.0037,0.0037,16.1
1,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Turbot,Demersal,0.0019,0.0018,9.9
1,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Whelks,Shellfish,0.93,0.93,930
1,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Whiting,Demersal,0.0902,0.064,47.1
1,Bridlington,East Riding and North Lincolnshire,England,UK,Over10m,Crabs,Shellfish,38.0586,38.0586,70983.03
1,Bridlington,East Riding and North Lincolnshire,England,UK,Over10m,Lobsters,Shellfish,6.645,6.645,149897.08
1,Bridlington,East Riding and North Lincolnshire,England,UK,Over10m,Whelks,Shellfish,43.2717,43.2717,44350.5
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Bass,Demersal,0.0235,0.0235,300.5
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Bream,Demersal,0.0031,0.0031,12.45
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Brill,Demersal,0.2075,0.1944,1436.87
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Cod,Demersal,1.0148,0.9145,2575.15
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Crabs,Shellfish,0.0754,0.0196,47.31
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Dogfish,Demersal,0.0988,0.0988,22.16
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Gurnard,Demersal,0.3983,0.3983,652.73
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Herring,Pelagic,0.0028,0.0028,1.95
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Mackerel,Pelagic,0.0063,0.0063,13.39
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Monks or Anglers,Demersal,0.0062,0.0021,23.1
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Other Demersal,Demersal,0.1669,0.1554,132.72
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Plaice,Demersal,0.6469,0.616,1014.21
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Scallops,Shellfish,0.0007,0.0007,1.75
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Skates and Rays,Demersal,0.7188,0.415,1194.46
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Sole,Demersal,0.0513,0.0499,531.79
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Squid,Shellfish,0.0007,0.0007,4.62
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Turbot,Demersal,0.4775,0.4454,4804.91
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Whelks,Shellfish,0.2269,0.2269,232.11
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Whiting,Demersal,0.1175,0.1037,79.64
1,Brixham,Devon,England,Ireland,Over10m,Bass,Demersal,0.0365,0.0365,354.37
1,Brixham,Devon,England,Ireland,Over10m,Bream,Demersal,0.0224,0.0352,21.83
1,Brixham,Devon,England,Ireland,Over10m,Brill,Demersal,0.0561,0.0515,422.01
1,Brixham,Devon,England,Ireland,Over10m,Cuttlefish,Shellfish,11.1333,11.1333,47729.9
1,Brixham,Devon,England,Ireland,Over10m,Gurnard,Demersal,1.1869,1.1869,1331.72
1,Brixham,Devon,England,Ireland,Over10m,Lemon Sole,Demersal,0.0233,0.0221,137.76
1,Brixham,Devon,England,Ireland,Over10m,Monks or Anglers,Demersal,0.1833,0.0611,653.5
1,Brixham,Devon,England,Ireland,Over10m,Mullet,Demersal,0.1592,0.1532,633.24
1,Brixham,Devon,England,Ireland,Over10m,Other Demersal,Demersal,0.0137,0.0122,101.38
1,Brixham,Devon,England,Ireland,Over10m,Other Shellfish,Shellfish,0.15,0.15,242.2
1,Brixham,Devon,England,Ireland,Over10m,Sole,Demersal,0.0145,0.014,162.02
1,Brixham,Devon,England,Ireland,Over10m,Squid,Shellfish,0.4566,0.4566,1232.68
1,Brixham,Devon,England,Ireland,Over10m,Turbot,Demersal,0.1516,0.1392,1742.26
1,Brixham,Devon,England,Netherlands,Over10m,Bream,Demersal,0.6199,0.6199,1432.2
1,Brixham,Devon,England,Netherlands,Over10m,Cuttlefish,Shellfish,0.2439,0.2439,1537.22
1,Brixham,Devon,England,Netherlands,Over10m,Gurnard,Demersal,0.5178,0.5178,921.11
1,Brixham,Devon,England,Netherlands,Over10m,Horse Mackerel,Pelagic,0.1249,0.1249,150
1,Brixham,Devon,England,Netherlands,Over10m,Mackerel,Pelagic,2.3449,2.3449,1946.35
1,Brixham,Devon,England,Netherlands,Over10m,Mullet,Demersal,1.6749,1.6749,7035
1,Brixham,Devon,England,Netherlands,Over10m,Other Demersal,Demersal,0.4179,0.4179,336.24
1,Brixham,Devon,England,Netherlands,Over10m,Plaice,Demersal,0.1479,0.1408,272.13
1,Brixham,Devon,England,Netherlands,Over10m,Squid,Shellfish,0.3999,0.3999,0
1,Brixham,Devon,England,Netherlands,Over10m,Whiting,Demersal,0.9344,0.7919,744.48
1,Brixham,Devon,England,UK,10m&Under,Bass,Demersal,0.0496,0.0487,400.33
1,Brixham,Devon,England,UK,10m&Under,Bream,Demersal,0.0103,0.0103,86.5
1,Brixham,Devon,England,UK,10m&Under,Brill,Demersal,0.32,0.3046,2351.97
1,Brixham,Devon,England,UK,10m&Under,Cod,Demersal,0.074,0.0639,160.92
1,Brixham,Devon,England,UK,10m&Under,Crabs,Shellfish,0.16,0.16,641.79
1,Brixham,Devon,England,UK,10m&Under,Cuttlefish,Shellfish,0.9214,0.9214,4043.01
1,Brixham,Devon,England,UK,10m&Under,Dogfish,Demersal,8.5263,8.4828,1921.24
1,Brixham,Devon,England,UK,10m&Under,Gurnard,Demersal,1.3797,1.3796,948.28
1,Brixham,Devon,England,UK,10m&Under,Hake,Demersal,0.0023,0.0021,8.4
1,Brixham,Devon,England,UK,10m&Under,Herring,Pelagic,0.009,0.009,17.1
1,Brixham,Devon,England,UK,10m&Under,Lemon Sole,Demersal,4.3396,4.1628,24879.61
1,Brixham,Devon,England,UK,10m&Under,Ling,Demersal,0.0966,0.0845,178.79
1,Brixham,Devon,England,UK,10m&Under,Lobsters,Shellfish,0.0409,0.0409,827.19
1,Brixham,Devon,England,UK,10m&Under,Mackerel,Pelagic,0.652,0.652,446.96
1,Brixham,Devon,England,UK,10m&Under,Monks or Anglers,Demersal,0.9044,0.3013,3386.89
1,Brixham,Devon,England,UK,10m&Under,Mullet,Demersal,0.0249,0.0239,93.69
1,Brixham,Devon,England,UK,10m&Under,Other Demersal,Demersal,3.1413,2.7992,1663.18
1,Brixham,Devon,England,UK,10m&Under,Other Pelagic,Pelagic,0.0018,0.0018,3.78
1,Brixham,Devon,England,UK,10m&Under,Plaice,Demersal,2.6642,2.5363,4303.12
1,Brixham,Devon,England,UK,10m&Under,Pollack (Lythe),Demersal,4.4105,3.8897,10609.13
1,Brixham,Devon,England,UK,10m&Under,Sardines,Pelagic,1.6034,1.6034,854.99
1,Brixham,Devon,England,UK,10m&Under,Scallops,Shellfish,5.9859,5.9859,16296.77
1,Brixham,Devon,England,UK,10m&Under,Skates and Rays,Demersal,1.8299,1.5337,2419.01
1,Brixham,Devon,England,UK,10m&Under,Sole,Demersal,0.2332,0.2241,2042.91
1,Brixham,Devon,England,UK,10m&Under,Squid,Shellfish,4.2826,4.2826,24300.78
1,Brixham,Devon,England,UK,10m&Under,Turbot,Demersal,0.4802,0.4491,4840.16
1,Brixham,Devon,England,UK,10m&Under,Whelks,Shellfish,2.7719,2.7719,3360.2
1,Brixham,Devon,England,UK,10m&Under,Whiting,Demersal,1.8787,1.6541,948.58
1,Brixham,Devon,England,UK,Over10m,Bass,Demersal,2.6036,2.5848,25546.52
1,Brixham,Devon,England,UK,Over10m,Bream,Demersal,0.4287,0.4383,1479.62
1,Brixham,Devon,England,UK,Over10m,Brill,Demersal,9.3102,8.5586,72799.56
1,Brixham,Devon,England,UK,Over10m,Cod,Demersal,0.4699,0.4007,1555.34
1,Brixham,Devon,England,UK,Over10m,Crabs,Shellfish,2.6126,2.1486,6363.14
1,Brixham,Devon,England,UK,Over10m,Cuttlefish,Shellfish,435.4359,435.4359,1908509.74
1,Brixham,Devon,England,UK,Over10m,Dogfish,Demersal,21.1347,21.0867,4908.33
1,Brixham,Devon,England,UK,Over10m,Gurnard,Demersal,44.2611,45.0707,33189.19
1,Brixham,Devon,England,UK,Over10m,Haddock,Demersal,0.6559,0.56,1021.45
1,Brixham,Devon,England,UK,Over10m,Hake,Demersal,0.011,0.0096,12.33
1,Brixham,Devon,England,UK,Over10m,Herring,Pelagic,0.0009,0.0009,1.72
1,Brixham,Devon,England,UK,Over10m,Horse Mackerel,Pelagic,0.0147,0.0147,9.62
1,Brixham,Devon,England,UK,Over10m,Lemon Sole,Demersal,13.5099,12.8825,83352.44
1,Brixham,Devon,England,UK,Over10m,Ling,Demersal,0.2659,0.2326,434.73
1,Brixham,Devon,England,UK,Over10m,Lobsters,Shellfish,0.0119,0.0119,216.34
1,Brixham,Devon,England,UK,Over10m,Mackerel,Pelagic,0.9783,0.9783,996.36
1,Brixham,Devon,England,UK,Over10m,Megrim,Demersal,0.0766,0.0722,113.96
1,Brixham,Devon,England,UK,Over10m,Monks or Anglers,Demersal,26.7549,8.9411,96283.61
1,Brixham,Devon,England,UK,Over10m,Mullet,Demersal,1.8335,1.8077,5631.86
1,Brixham,Devon,England,UK,Over10m,Other Demersal,Demersal,55.2624,54.4062,29293.97
1,Brixham,Devon,England,UK,Over10m,Other Pelagic,Pelagic,6.311,6.311,1434.2
1,Brixham,Devon,England,UK,Over10m,Other Shellfish,Shellfish,26.369,26.369,41541.98
1,Brixham,Devon,England,UK,Over10m,Plaice,Demersal,38.2109,36.4515,71848.27
1,Brixham,Devon,England,UK,Over10m,Pollack (Lythe),Demersal,0.4523,0.3848,1184.33
1,Brixham,Devon,England,UK,Over10m,Sardines,Pelagic,129.4112,129.4112,18096.91
1,Brixham,Devon,England,UK,Over10m,Scallops,Shellfish,122.6079,122.6079,361165.01
1,Brixham,Devon,England,UK,Over10m,Skates and Rays,Demersal,11.9937,7.1013,19652.42
1,Brixham,Devon,England,UK,Over10m,Sole,Demersal,36.1263,34.6258,403288.42
1,Brixham,Devon,England,UK,Over10m,Squid,Shellfish,14.2816,14.2816,80592.08
1,Brixham,Devon,England,UK,Over10m,Turbot,Demersal,10.4802,9.6216,129446.97
1,Brixham,Devon,England,UK,Over10m,Whelks,Shellfish,16.3436,16.3436,21076
1,Brixham,Devon,England,UK,Over10m,Whiting,Demersal,10.0125,8.4504,7130.29
1,Broadford,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,2.704,2.704,6414.83
1,Broadford,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.0513,0.0513,987.53
1,Broadford,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,4.5728,4.5728,27482.62
1,Broadford,Highlands and Islands,Scotland,UK,10m&Under,Scallops,Shellfish,1.652,1.652,4328.24
1,Broadford,Highlands and Islands,Scotland,UK,10m&Under,Whelks,Shellfish,2.667,2.667,2933.7
1,Broadford,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,0.4368,0.4368,2625.17
1,Brora,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.0691,0.0691,224.14
1,Brora,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.0327,0.0327,629.48
1,Brora,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.0999,0.0999,600.4
1,Brora,Highlands and Islands,Scotland,UK,10m&Under,Whelks,Shellfish,0.06,0.06,66
1,Buckie,North Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,4.518,4.518,10709.73
1,Buckie,North Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.2175,0.2175,4186.89
1,Buckie,North Eastern Scotland,Scotland,UK,10m&Under,Nephrops,Shellfish,1.491,0.8711,5696.5
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Cod,Demersal,1.3736,1.224,3575
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Cuttlefish,Shellfish,0.03,0.03,40
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Haddock,Demersal,0.5823,0.55,465
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Hake,Demersal,0.0067,0.006,6
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Halibut,Demersal,0.0411,0.038,295
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Lemon Sole,Demersal,0.0946,0.09,570
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Ling,Demersal,0.0433,0.038,75
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Megrim,Demersal,0.4421,0.417,2865
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Monks or Anglers,Demersal,1.6152,1.324,5018.86
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Nephrops,Shellfish,7.0819,4.0665,20948.66
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Other Demersal,Demersal,0.0369,0.035,98
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Plaice,Demersal,0.1943,0.186,160
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Saithe,Demersal,0.113,0.095,75
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Scallops,Shellfish,0.6475,0.6475,2072
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Skates and Rays,Demersal,0.1176,0.104,116.48
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Squid,Shellfish,0.313,0.313,1163.4
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Turbot,Demersal,0.0414,0.038,270
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Whiting,Demersal,0.07,0.07,120
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Witch,Demersal,0.124,0.117,119
1,Bunbeg,Foreign,Ireland,UK,Over10m,Crabs,Shellfish,5.0729,5.0729,14724.68
1,Bunessan,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.148,0.148,361.79
1,Bunessan,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.0411,0.0411,791.18
1,Bunessan,Highlands and Islands,Scotland,UK,10m&Under,Shrimps and Prawns,Shellfish,0.0303,0.0303,626
1,Bunessan,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,1.0952,1.0952,6583.96
1,Burghead,North Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,0.171,0.171,492.72
1,Burghead,North Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.0158,0.0158,304.16
1,Burghead,North Eastern Scotland,Scotland,UK,10m&Under,Nephrops,Shellfish,16.0462,11.1451,58641.75
1,Burghead,North Eastern Scotland,Scotland,UK,10m&Under,Squid,Shellfish,0.085,0.085,382.5
1,Burghead,North Eastern Scotland,Scotland,UK,Over10m,Nephrops,Shellfish,7.7913,5.7373,30651.08
1,Burnham-On-Crouch,Essex,England,UK,10m&Under,Other Shellfish,Shellfish,0.949,0.949,3737
1,Burnmouth,Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,0.6695,0.6695,1599.1
1,Burnmouth,Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.1301,0.1301,2504.47
1,Burnmouth,Eastern Scotland,Scotland,UK,Over10m,Crabs,Shellfish,22.409,22.409,51227.59
1,Burnmouth,Eastern Scotland,Scotland,UK,Over10m,Lobsters,Shellfish,2.8431,2.8431,54729.74
1,Burntisland,Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,0.027,0.027,66.21
1,Burntisland,Eastern Scotland,Scotland,UK,10m&Under,Other Shellfish,Shellfish,9,9,77130
1,Burra (Hamnavoe),Highlands and Islands,Scotland,UK,10m&Under,Cod,Demersal,2.2442,1.3439,2574.86
1,Burra (Hamnavoe),Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.501,0.501,1753.5
1,Burra (Hamnavoe),Highlands and Islands,Scotland,UK,10m&Under,Ling,Demersal,0.011,0.011,21.56
1,Burra (Hamnavoe),Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.0265,0.0265,510.13
1,Burra (Hamnavoe),Highlands and Islands,Scotland,UK,10m&Under,Scallops,Shellfish,0.321,0.321,841.02
1,Burravoe,Highlands and Islands,Scotland,UK,10m&Under,Scallops,Shellfish,2.16,2.16,5659.2
1,Burray,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,1.575,1.575,3575.25
1,Burray,Highlands and Islands,Scotland,UK,10m&Under,Scallops,Shellfish,0.1099,0.1099,287.94
1,Burray,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,7.048,7.048,15998.96
1,Burray,Highlands and Islands,Scotland,UK,Over10m,Lobsters,Shellfish,0.588,0.588,11319.01
1,Burry Port,West Wales and the Valleys,Wales,UK,10m&Under,Bass,Demersal,0.1111,0.1111,1219.4
1,Burtonport,Foreign,Ireland,UK,Over10m,Crabs,Shellfish,0.8749,0.8749,2450
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Bass,Demersal,0.0303,0.0303,289.75
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Bream,Demersal,0.2297,0.2297,1963.34
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Cod,Demersal,0.1777,0.1648,579.37
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Crabs,Shellfish,3.51,3.51,5438.51
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Gurnard,Demersal,0.0062,0.0062,17.9
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Haddock,Demersal,0.0633,0.0598,175.06
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Ling,Demersal,0.0317,0.0306,56.2
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Lobsters,Shellfish,0.0222,0.0222,448.2
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Mackerel,Pelagic,0.0028,0.0028,6.2
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Monks or Anglers,Demersal,0.12,0.043,651.16
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Mullet,Demersal,0.0657,0.0657,788.7
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Other Demersal,Demersal,0.0218,0.019,14.54
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Other Shellfish,Shellfish,0.006,0.006,6
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Pollack (Lythe),Demersal,0.6542,0.6464,1638.92
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Skates and Rays,Demersal,0.15,0.133,244.04
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Turbot,Demersal,0.001,0.001,20.7
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Whiting,Demersal,0.1131,0.1028,158.66
1,Caernarvon,West Wales and the Valleys,Wales,UK,10m&Under,Scallops,Shellfish,0.274,0.274,724.35
1,Campbeltown,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.484,0.484,1617.74
1,Campbeltown,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.014,0.014,269.5
1,Campbeltown,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,1.0158,1.0158,6104.66
1,Campbeltown,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,3.6199,3.6199,7243.4
1,Campbeltown,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,20.3174,11.1798,53892.17
1,Campbeltown,Highlands and Islands,Scotland,UK,Over10m,Other Shellfish,Shellfish,0.87,0.87,7068.34
1,Campbeltown,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,5.786,5.786,16073.04
1,Campbeltown,Highlands and Islands,Scotland,UK,Over10m,Whelks,Shellfish,0.068,0.068,68
1,Cardigan,West Wales and the Valleys,Wales,UK,10m&Under,Crabs,Shellfish,0.056,0.056,84
1,Cardigan,West Wales and the Valleys,Wales,UK,10m&Under,Lobsters,Shellfish,0.0068,0.0068,108.8
1,Cardigan,West Wales and the Valleys,Wales,UK,10m&Under,Other Shellfish,Shellfish,0.128,0.128,2560
